timestamp,close,volume
2025-01-21 05:00:00,79.67,32962685.0
2025-01-22 05:00:00,79.56,25028455.0
2025-01-23 05:00:00,79.66,27084759.0
2025-01-24 05:00:00,79.75,23640646.0
2025-01-27 05:00:00,79.81,28293616.0
2025-01-28 05:00:00,79.78,30439940.0
2025-01-29 05:00:00,79.73,20072067.0
2025-01-30 05:00:00,79.88,34495296.0
2025-01-31 05:00:00,79.72,37102560.0
2025-02-03 05:00:00,79.26,29965126.0
2025-02-04 05:00:00,79.51,28828689.0
2025-02-05 05:00:00,79.72,31833950.0
2025-02-06 05:00:00,79.6,24224138.0
2025-02-07 05:00:00,79.35,28778233.0
2025-02-10 05:00:00,79.51,23311132.0
2025-02-11 05:00:00,79.48,24009961.0
2025-02-12 05:00:00,79.31,34362665.0
2025-02-13 05:00:00,79.67,36149856.0
2025-02-14 05:00:00,79.76,26588299.0
2025-02-18 05:00:00,79.69,23274170.0
2025-02-19 05:00:00,79.75,38958643.0
2025-02-20 05:00:00,79.8,25788992.0
2025-02-21 05:00:00,79.65,31891533.0
2025-02-24 05:00:00,79.75,21014215.0
2025-02-25 05:00:00,79.95,30604372.0
2025-02-26 05:00:00,80.06,21777536.0
2025-02-27 05:00:00,79.91,39757829.0
2025-02-28 05:00:00,80.13,44111206.0
2025-03-03 05:00:00,79.59,40729053.0
2025-03-04 05:00:00,79.58,66274626.0
2025-03-05 05:00:00,79.62,32302355.0
2025-03-06 05:00:00,79.32,50431456.0
2025-03-07 05:00:00,79.45,52828899.0
2025-03-10 04:00:00,79.15,57602235.0
2025-03-11 04:00:00,78.87,75346740.0
2025-03-12 04:00:00,78.96,53762970.0
2025-03-13 04:00:00,78.52,80943202.0
2025-03-14 04:00:00,78.88,51469803.0
2025-03-17 04:00:00,79.07,33744298.0
2025-03-18 04:00:00,78.93,39907885.0
2025-03-19 04:00:00,79.45,45212676.0
2025-03-20 04:00:00,79.34,42227552.0
2025-03-21 04:00:00,79.22,35123981.0
2025-03-24 04:00:00,79.45,36393533.0
2025-03-25 04:00:00,79.41,29075519.0
2025-03-26 04:00:00,79.09,50460969.0
2025-03-27 04:00:00,78.94,38493073.0
2025-03-28 04:00:00,78.8,58328493.0
2025-03-31 04:00:00,78.89,47499287.0
2025-04-01 04:00:00,78.69,53775975.0
2025-04-02 04:00:00,78.85,49072370.0
2025-04-03 04:00:00,77.87,116376423.0
2025-04-04 04:00:00,76.76,181055752.0
2025-04-07 04:00:00,76.1,193374827.0
2025-04-08 04:00:00,75.75,106007664.0
2025-04-09 04:00:00,77.78,151536178.0
2025-04-10 04:00:00,76.51,93884086.0
2025-04-11 04:00:00,76.74,71680967.0
2025-04-14 04:00:00,77.12,50011416.0
2025-04-15 04:00:00,77.33,38162923.0
2025-04-16 04:00:00,77.32,52028772.0
2025-04-17 04:00:00,77.77,37355457.0
