timestamp,close,volume
2025-01-21 05:00:00,81.11,2410865.0
2025-01-22 05:00:00,80.43,2797975.0
2025-01-23 05:00:00,79.21,3803237.0
2025-01-24 05:00:00,79.6,1922767.0
2025-01-27 05:00:00,77.93,1954750.0
2025-01-28 05:00:00,78.86,1592341.0
2025-01-29 05:00:00,77.78,1670498.0
2025-01-30 05:00:00,77.75,2238596.0
2025-01-31 05:00:00,78.02,3539779.0
2025-02-03 05:00:00,77.82,4200160.0
2025-02-04 05:00:00,77.51,6136891.0
2025-02-05 05:00:00,76.09,1985220.0
2025-02-06 05:00:00,75.45,2168359.0
2025-02-07 05:00:00,75.86,2013935.0
2025-02-10 05:00:00,77.4,2814470.0
2025-02-11 05:00:00,78.27,2284120.0
2025-02-12 05:00:00,76.32,4918694.0
2025-02-13 05:00:00,76.39,1897061.0
2025-02-14 05:00:00,75.82,2425986.0
2025-02-18 05:00:00,76.96,2324908.0
2025-02-19 05:00:00,77.45,1554217.0
2025-02-20 05:00:00,77.76,1626997.0
2025-02-21 05:00:00,75.35,2749138.0
2025-02-24 05:00:00,75.97,2930818.0
2025-02-25 05:00:00,74.13,2386629.0
2025-02-26 05:00:00,73.85,3229404.0
2025-02-27 05:00:00,75.28,2641905.0
2025-02-28 05:00:00,75.22,2351666.0
2025-03-03 05:00:00,73.32,3996346.0
2025-03-04 05:00:00,73.31,2030596.0
2025-03-05 05:00:00,71.42,3811020.0
2025-03-06 05:00:00,71.13,3038746.0
2025-03-07 05:00:00,72.09,4195690.0
2025-03-10 04:00:00,70.89,1777110.0
2025-03-11 04:00:00,71.45,1876154.0
2025-03-12 04:00:00,72.8,2389060.0
2025-03-13 04:00:00,71.62,3119090.0
2025-03-14 04:00:00,72.28,2054592.0
2025-03-17 04:00:00,72.71,2873691.0
2025-03-18 04:00:00,72.21,2738996.0
2025-03-19 04:00:00,72.42,1747436.0
2025-03-20 04:00:00,73.73,2523115.0
2025-03-21 04:00:00,73.79,1529052.0
2025-03-24 04:00:00,74.88,2755331.0
2025-03-25 04:00:00,74.82,1922932.0
2025-03-26 04:00:00,75.42,2405383.0
2025-03-27 04:00:00,75.48,1590767.0
2025-03-28 04:00:00,74.77,2430345.0
2025-03-31 04:00:00,77.33,3147376.0
2025-04-01 04:00:00,77.08,2753906.0
2025-04-02 04:00:00,77.74,2808379.0
2025-04-03 04:00:00,72.25,6279831.0
2025-04-04 04:00:00,67.92,9319874.0
2025-04-07 04:00:00,65.98,7869110.0
2025-04-08 04:00:00,63.34,8411254.0
2025-04-09 04:00:00,67.58,15312979.0
2025-04-10 04:00:00,65.32,6596688.0
2025-04-11 04:00:00,66.46,4386236.0
2025-04-14 04:00:00,66.66,3146188.0
2025-04-15 04:00:00,66.48,1779225.0
2025-04-16 04:00:00,67.75,5452117.0
2025-04-17 04:00:00,69.48,4776754.0
