timestamp,close,volume
2025-01-20,241.65,5534948.932127832
2025-01-21,250.32,2850183.684949484
2025-01-22,257.23,2892384.8592707235
2025-01-23,253.12,2845920.9839888276
2025-01-24,253.37,2152881.135948274
2025-01-25,256.36,1389139.8650371938
2025-01-26,240.39,1252170.121159304
2025-01-27,234.87,3366139.7488379073
2025-01-28,226.89,1838896.112753543
2025-01-30,238.32,1592593.9163711127
2025-01-31,231.69,1292849.3334530182
2025-02-01,212.94,1152024.1411235214
2025-02-02,203.45,2860423.197491554
2025-02-03,216.48,4344781.8192184605
2025-02-04,206.7,2292143.695560962
2025-02-05,196.21,1297848.0610346906
2025-02-06,189.57,1524948.9680318292
2025-02-07,192.06,1492160.338364391
2025-02-08,199.41,885523.3006199279
2025-02-09,200.51,1550261.662839897
2025-02-10,200.53,1069369.6296856096
2025-02-11,197.93,1010282.3687828748
2025-02-12,196.8,1425783.0983506283
2025-02-13,194.29,1062946.6846341956
2025-02-14,199.43,1387263.93460818
2025-02-15,194.53,669343.0937348861
2025-02-16,188.29,858296.0413903454
2025-02-17,177.52,1807849.7914756746
2025-02-18,169.2,2777219.4051522743
2025-02-19,168.89,1521545.146193976
2025-02-20,176.05,1121021.5804515118
2025-02-21,168.82,1408679.3758850482
2025-02-22,172.08,551114.3340431178
2025-02-23,167.95,543244.624699709
2025-02-24,141.79,3021891.2350232913
2025-02-25,144.16,3425511.5512157227
2025-02-26,135.12,2699248.9655968617
2025-02-27,137.54,1822159.5739159263
2025-02-28,148.09,3037349.9908870608
2025-03-01,143.59,1293305.4207985837
2025-03-02,178.72,4892526.187274219
2025-03-03,142.05,4050553.1052946285
2025-03-04,144.78,3459366.9925920465
2025-03-05,146.31,2125783.3273577015
2025-03-06,143.29,1800684.3579322346
2025-03-07,139.33,2392060.0044380785
2025-03-08,136.95,685574.5389449644
2025-03-09,126.45,1622074.7203341485
2025-03-10,118.23,2788082.3063180237
2025-03-11,125.34,2725172.187422815
2025-03-12,126.6,1776532.4759362512
2025-03-13,123.3,1262986.5130415007
2025-03-14,133.55,1596325.25026263
2025-03-15,135.91,692754.7518770027
2025-03-16,126.1,1187811.7810181598
2025-03-17,128.03,1198033.5573155093
2025-03-18,125.29,1193832.629896538
2025-03-19,135.39,1689551.8132732173
2025-03-20,127.5,1282048.3492586901
2025-03-21,128.42,1067269.6911247289
2025-03-22,128.47,544202.2298435433
2025-03-23,132.85,735673.1690662663
2025-03-24,141.0,2189150.379860061
2025-03-26,137.38,1277352.3049646437
2025-03-27,138.4,1020558.7023095126
2025-03-28,129.38,1453493.0600674814
2025-03-29,124.54,893451.9970321045
2025-03-30,124.99,754181.6546611416
2025-03-31,124.54,1504107.6238168136
2025-04-01,126.69,1496073.8254861173
2025-04-02,117.4,2981595.19165849
2025-04-03,117.12,2736016.383561225
2025-04-04,122.74,2839432.698188446
2025-04-05,120.25,949950.358621641
2025-04-06,105.82,2885951.339929627
2025-04-07,106.94,5928932.86049342
2025-04-08,105.35,3389120.191253637
2025-04-09,119.04,3866741.852648934
2025-04-10,112.75,2306420.160083085
2025-04-11,121.36,2087460.2624553367
2025-04-12,132.22,1782991.796355554
2025-04-13,128.32,1589851.201133816
2025-04-14,129.39,1988031.9254951105
2025-04-15,126.09,1586470.0798444403
2025-04-16,131.32,2108015.284347376
2025-04-17,134.85,1825958.2925043309
2025-04-18,134.03,770477.2331456913
2025-04-19,139.85,1178747.4688449642
2025-04-20,137.86,1590200.4625977182
