timestamp,close,volume
2025-01-21 05:00:00,87.97,30393614.0
2025-01-22 05:00:00,87.51,25278409.0
2025-01-23 05:00:00,86.83,31949017.0
2025-01-24 05:00:00,87.22,21110355.0
2025-01-27 05:00:00,88.25,42864203.0
2025-01-28 05:00:00,88.19,25519105.0
2025-01-29 05:00:00,88.01,25126751.0
2025-01-30 05:00:00,88.34,25094896.0
2025-01-31 05:00:00,87.76,48812469.0
2025-02-03 05:00:00,88.16,70657233.0
2025-02-04 05:00:00,88.43,33413956.0
2025-02-05 05:00:00,89.89,48331179.0
2025-02-06 05:00:00,89.85,22509940.0
2025-02-07 05:00:00,89.27,31171245.0
2025-02-10 05:00:00,89.0,22641756.0
2025-02-11 05:00:00,88.43,21513015.0
2025-02-12 05:00:00,87.23,48536211.0
2025-02-13 05:00:00,88.68,42718098.0
2025-02-14 05:00:00,89.15,27460743.0
2025-02-18 05:00:00,88.1,29429174.0
2025-02-19 05:00:00,88.21,20584304.0
2025-02-20 05:00:00,88.54,27913442.0
2025-02-21 05:00:00,89.61,46787348.0
2025-02-24 05:00:00,89.87,26194188.0
2025-02-25 05:00:00,91.42,50125054.0
2025-02-26 05:00:00,91.96,32174186.0
2025-02-27 05:00:00,91.31,53373572.0
2025-02-28 05:00:00,92.43,49388600.0
2025-03-03 05:00:00,92.57,42904172.0
2025-03-04 05:00:00,91.43,56721962.0
2025-03-05 05:00:00,90.7,45215938.0
2025-03-06 05:00:00,90.4,42827474.0
2025-03-07 05:00:00,90.11,36903632.0
2025-03-10 04:00:00,91.05,41440750.0
2025-03-11 04:00:00,90.4,40555666.0
2025-03-12 04:00:00,89.86,32734569.0
2025-03-13 04:00:00,90.65,38675413.0
2025-03-14 04:00:00,90.17,24657989.0
2025-03-17 04:00:00,90.62,26700275.0
2025-03-18 04:00:00,90.71,23654748.0
2025-03-19 04:00:00,91.18,31378713.0
2025-03-20 04:00:00,91.24,35645824.0
2025-03-21 04:00:00,90.7,29192076.0
2025-03-24 04:00:00,89.77,27967580.0
2025-03-25 04:00:00,89.76,22333833.0
2025-03-26 04:00:00,89.17,25165323.0
2025-03-27 04:00:00,88.91,23674536.0
2025-03-28 04:00:00,90.14,39869372.0
2025-03-31 04:00:00,91.03,38754321.0
2025-04-01 04:00:00,91.49,39800072.0
2025-04-02 04:00:00,91.43,43368057.0
2025-04-03 04:00:00,91.85,57467355.0
2025-04-04 04:00:00,92.85,92794210.0
2025-04-07 04:00:00,90.05,124987637.0
2025-04-08 04:00:00,88.35,73861858.0
2025-04-09 04:00:00,88.87,131353453.0
2025-04-10 04:00:00,86.42,78231989.0
2025-04-11 04:00:00,86.89,94814139.0
2025-04-14 04:00:00,87.51,37596366.0
2025-04-15 04:00:00,87.82,22553898.0
2025-04-16 04:00:00,88.31,35587837.0
2025-04-17 04:00:00,87.53,31758430.0
