timestamp,close,volume
2025-01-20,3.1022,432769797.63367146
2025-01-21,3.1748,206055445.6989099
2025-01-22,3.176,177211176.54727024
2025-01-23,3.12,199572734.95115831
2025-01-24,3.1009,149086147.84122208
2025-01-25,3.1073,73391149.20963484
2025-01-26,3.0211,103412595.2340025
2025-01-27,3.0547,426124276.7667536
2025-01-28,3.0557,222259142.82667944
2025-01-30,3.128,108029862.60255983
2025-01-31,3.0353,108775830.05127786
2025-02-01,2.878,136394581.74801645
2025-02-02,2.5797,491224950.3937018
2025-02-03,2.70319,203903610.09760764
2025-02-04,2.5283,449545286.92874783
2025-02-05,2.3813,238912155.590033
2025-02-06,2.3252,205147182.21076113
2025-02-07,2.3975,269211171.04464275
2025-02-08,2.4195,86685532.03969029
2025-02-09,2.3938,140303472.31154433
2025-02-10,2.4241,131173587.56899795
2025-02-11,2.4126,156113537.60860363
2025-02-12,2.4738,157739892.62091756
2025-02-13,2.5607,160500993.4522195
2025-02-14,2.739,275397334.583522
2025-02-15,2.7626,126501999.0210571
2025-02-16,2.7288,89359449.68831733
2025-02-17,2.66,132108047.80710512
2025-02-18,2.561,173140128.7421625
2025-02-19,2.7377,164546310.3850577
2025-02-20,2.6884,120566069.73308788
2025-02-21,2.571,175843231.34353548
2025-02-22,2.5739,55304994.52122072
2025-02-23,2.5761,61707383.118527144
2025-02-24,2.275,252109683.89494622
2025-02-25,2.3198,497073541.30255395
2025-02-26,2.1954,229384681.0315855
2025-02-27,2.1967,167611672.1547625
2025-02-28,2.1448,333271947.7528164
2025-03-01,2.1911,106329581.29923615
2025-03-02,2.9398,562320097.9173518
2025-03-03,2.3858,528388146.4274416
2025-03-04,2.4537,448402792.90729064
2025-03-05,2.4998,193113268.05629653
2025-03-06,2.5998,209459696.389148
2025-03-07,2.3843,397141148.59891045
2025-03-08,2.3258,104434030.7886213
2025-03-09,2.1362,242829898.9509061
2025-03-10,2.02,350903769.9995512
2025-03-11,2.1697,369849099.18308836
2025-03-12,2.2393,240786302.44050416
2025-03-13,2.2517,203102538.03814363
2025-03-14,2.3567,141317680.63275516
2025-03-15,2.3913,110455686.2791961
2025-03-16,2.2934,114767517.3026755
2025-03-17,2.3375,118613247.61241587
2025-03-18,2.2846,110383485.51087432
2025-03-19,2.5477,311078672.33636755
2025-03-20,2.4345,161336293.31962922
2025-03-21,2.38,89155487.6586435
2025-03-22,2.37011,42099474.34516309
2025-03-23,2.4453,48772038.373473816
2025-03-24,2.4501,89980811.74374908
2025-03-26,2.3494,98704946.08929643
2025-03-27,2.3404,80950047.81579165
2025-03-28,2.20667,157975664.36188188
2025-03-29,2.1343,159561877.6422727
2025-03-30,2.1369,96718904.82266665
2025-03-31,2.0894,168936661.45941952
2025-04-01,2.1389,134073084.5570579
2025-04-02,2.0235,228608983.7118159
2025-04-03,2.0639,177073155.0577663
2025-04-04,2.1296,174884524.976569
2025-04-05,2.1434,57438631.046793334
2025-04-06,1.9208,219586392.718755
2025-04-07,1.8983,520473760.3578512
2025-04-08,1.7949,282123905.8051607
2025-04-09,2.0522,425536357.4628269
2025-04-10,1.9646,196191837.9494434
2025-04-11,2.0214,137562712.8002867
2025-04-12,2.1595,119884739.12812443
2025-04-13,2.1189,151227454.52710268
2025-04-14,2.127,110588204.34941322
2025-04-15,2.0841,112937275.92741401
2025-04-16,2.0831,129733523.1526688
2025-04-17,2.0673,95923275.2063526
2025-04-18,2.0614,59119163.402430244
2025-04-19,2.0875,37839887.809728876
2025-04-20,2.0788,50239504.83716066
