timestamp,close,volume
2025-01-20,102145.43,41376.56986812438
2025-01-21,106159.26,23287.178917694207
2025-01-22,103667.11,12633.461130559328
2025-01-23,103926.36,31444.027687663118
2025-01-24,104850.27,15234.929520695625
2025-01-25,104733.56,4180.3313557907795
2025-01-26,102563.0,5848.836820460883
2025-01-27,102062.42,28684.121990921118
2025-01-28,101299.8,11696.64776047528
2025-01-29,103747.25,13794.835831604598
2025-01-30,104742.64,15357.866388636676
2025-01-31,102411.26,15465.923377738334
2025-02-01,100623.85,4839.742174071411
2025-02-02,97676.52,15319.464714296491
2025-02-03,101460.2,40710.75853178351
2025-02-04,97795.05,18233.379262074453
2025-02-05,96638.33,10982.969482055187
2025-02-06,96564.62,12265.558653514141
2025-02-07,96537.08,14747.801451343417
2025-02-08,96496.5,3640.139386160271
2025-02-09,96475.82,5019.332446231022
2025-02-10,97444.41,8045.974646190975
2025-02-11,95774.08,10167.62024569437
2025-02-12,97862.53,12141.03258315603
2025-02-13,96625.29,8808.844366898238
2025-02-14,97509.03,9892.957746434973
2025-02-15,97596.94,2047.0435797601256
2025-02-16,96257.0,2715.174760953101
2025-02-17,95781.8,5190.55508051937
2025-02-18,95607.4,12084.381233814322
2025-02-19,96632.03,8795.184295502238
2025-02-20,98347.2,12058.825264975687
2025-02-21,96157.03,22158.408055223048
2025-02-22,96582.12,7982.224759819796
2025-02-23,96303.4,4328.53207244962
2025-02-24,91510.82,16322.816662273854
2025-02-25,88583.74,41774.612089547634
2025-02-26,84111.78,31312.753964368785
2025-02-27,85007.0,21525.146429446282
2025-02-28,84297.73,39315.39224549108
2025-03-01,86018.76,9483.167358992197
2025-03-02,94265.48,24083.551182444568
2025-03-03,86161.1,29529.830316002295
2025-03-04,87250.0,30109.867577522098
2025-03-05,90603.73,19533.194312600823
2025-03-06,89921.85,16844.89871932009
2025-03-07,86756.98,33084.234990550984
2025-03-08,86206.69,4705.676339960525
2025-03-09,80952.0,11163.45971722182
2025-03-10,78558.8,27148.7636943381
2025-03-11,82914.51,22831.749789708134
2025-03-12,83659.43,16241.983702473553
2025-03-13,81073.43,12923.944434313644
2025-03-14,84207.0,14087.557383420763
2025-03-15,84351.46,3214.6304629704055
2025-03-16,82562.57,5211.988198380981
2025-03-17,84011.4,9639.781044911759
2025-03-18,82698.76,10062.888107062385
2025-03-19,86877.96,16382.765361706706
2025-03-20,84183.42,12424.910870743975
2025-03-21,84061.96,7581.995538601589
2025-03-22,83800.0,2634.278738259736
2025-03-23,86092.94,4229.03650627041
2025-03-24,87523.62,15617.848069643971
2025-03-25,87427.88,11981.309563373188
2025-03-26,86899.0,9432.048537932485
2025-03-27,87217.48,8122.249638922017
2025-03-28,84373.9,13027.441020453902
2025-03-29,82613.8,4888.172354760677
2025-03-30,82379.98,4152.01394160017
2025-03-31,82534.32,9345.12986192132
2025-04-01,85170.37,11357.764515553576
2025-04-02,82490.08,20950.87652203718
2025-04-03,83174.33,14397.414528337335
2025-04-04,83860.16,17315.188506016537
2025-04-05,83498.25,3990.567933360333
2025-04-06,78370.75,16022.765274633408
2025-04-07,79140.01,34012.31331674034
2025-04-08,76251.64,18116.38453018483
2025-04-09,82594.75,30651.74345719586
2025-04-10,79552.34,14945.225329964955
2025-04-11,83380.47,13416.561091057429
2025-04-12,85271.01,6082.553599749702
2025-04-13,83733.07,5917.249499750369
2025-04-14,84590.36,9838.22155775107
2025-04-15,83629.78,8107.983859220538
2025-04-16,84028.72,10405.021097111508
2025-04-17,84961.97,7447.514199800526
2025-04-18,84472.5,2867.104279670271
2025-04-19,85074.99,2420.9558329401375
2025-04-20,85031.0,3388.3660393
